inventory_id,product_id,warehouse_id,stock_in_hand,damaged_units,last_updated
INV_04075,PRD_2597,WH_054,33,20.0,2024-03-05
INV_04076,PRD_3840,WH_044,98,13.0,2025-06-09
INV_04077,PRD_4260,WH_051,18,9.0,2025-02-20
INV_04078,PRD_2920,WH_074,40,19.0,2024-11-05
INV_04079,PRD_4150,WH_033,181,17.0,
INV_04080,PRD_4137,WH_078,84,1.0,
INV_04081,PRD_4944,WH_026,44,15.0,2025-11-19
INV_04082,PRD_1204,WH_075,209,1.0,
INV_04083,PRD_2746,WH_070,123,23.0,2024-05-14
INV_04084,PRD_3330,WH_004,59,6.0,2024-08-21
INV_04085,PRD_3341,WH_017,103,,2024-03-02
INV_04086,PRD_4133,WH_058,37,25.0,2024-10-05
INV_04087,PRD_0474,WH_079,460,5.0,2025-02-05
INV_04088,PRD_0584,WH_049,167,0.0,2024-03-19
INV_04089,PRD_4297,WH_061,41,2.0,2025-01-06
INV_04090,PRD_3831,WH_028,136,16.0,2025-01-03
INV_04091,PRD_0099,WH_020,369,23.0,2025-04-21
INV_04092,PRD_3890,WH_011,62,14.0,2025-11-27
INV_04093,PRD_0527,WH_027,86,5.0,2025-09-14
INV_04094,PRD_0492,WH_070,31,25.0,2024-11-24
INV_04095,PRD_0786,WH_016,315,17.0,
INV_04096,PRD_3685,WH_067,126,5.0,2025-10-27
INV_04097,PRD_0885,WH_042,87,25.0,2024-08-13
INV_04098,PRD_0855,WH_014,167,4.0,2024-09-11
INV_04099,PRD_4270,WH_078,39,,2025-12-05
INV_04100,PRD_3408,WH_052,178,23.0,2025-07-05
INV_04101,PRD_4822,WH_049,4,1.0,2024-06-21
INV_04102,PRD_4844,WH_049,181,8.0,2024-11-17
INV_04103,PRD_1023,WH_064,39,5.0,2025-08-23
INV_04104,PRD_3318,WH_031,105,3.0,2024-07-07
INV_04105,PRD_4184,WH_043,31,20.0,2024-02-08
INV_04106,PRD_2094,WH_058,31,4.0,2025-12-21
INV_04107,PRD_1659,WH_001,35,19.0,2025-03-05
INV_04108,PRD_3806,WH_003,80,1.0,2024-11-05
INV_04109,PRD_2535,WH_028,248,28.0,2024-08-11
INV_04110,PRD_2072,WH_036,23,9.0,2024-11-11
INV_04111,PRD_0486,WH_061,300,,2024-10-08
INV_04112,PRD_0029,WH_061,166,25.0,2025-12-20
INV_04113,PRD_0348,WH_039,194,,2025-02-22
INV_04114,PRD_2857,WH_066,54,13.0,2025-08-04
INV_04115,PRD_4078,WH_072,104,11.0,2025-04-07
INV_04116,PRD_4592,WH_074,207,11.0,2024-09-10
INV_04117,PRD_1158,WH_076,156,29.0,2025-02-26
INV_04118,PRD_0725,WH_017,85,22.0,2025-04-22
INV_04119,PRD_2696,WH_028,129,28.0,2025-06-22
INV_04120,PRD_2964,WH_048,31,18.0,
INV_04121,PRD_2702,WH_065,106,6.0,2024-06-15
INV_04122,PRD_4482,WH_002,113,8.0,2024-11-03
INV_04123,PRD_2975,WH_070,208,,2025-03-18
INV_04124,PRD_0627,WH_040,107,13.0,2025-08-17
INV_04125,PRD_4416,WH_049,19,4.0,2025-02-17
INV_04126,PRD_3680,WH_076,13,5.0,2025-09-09
INV_04127,PRD_2145,WH_041,136,26.0,2025-06-12
INV_04128,PRD_2937,WH_025,94,21.0,2024-02-07
INV_04129,PRD_4048,WH_008,119,12.0,2024-06-21
INV_04130,PRD_4392,WH_052,89,8.0,2024-10-08
INV_04131,PRD_2008,WH_030,200,17.0,2025-08-06
INV_04132,PRD_4738,WH_076,14,,2024-11-22
INV_04133,PRD_4866,WH_046,112,23.0,2024-02-24
INV_04134,PRD_1193,WH_066,250,29.0,2024-07-01
INV_04135,PRD_1655,WH_026,0,0.0,2025-11-01
INV_04136,PRD_3390,WH_067,16,3.0,2024-12-15
INV_04137,PRD_0476,WH_072,227,3.0,2025-10-11
INV_04138,PRD_3475,WH_010,186,27.0,2025-12-03
INV_04139,PRD_4269,WH_070,38,15.0,2025-06-23
INV_04140,PRD_1520,WH_038,11,0.0,2025-06-10
INV_04141,PRD_0300,WH_030,262,22.0,2024-10-21
INV_04142,PRD_2608,WH_010,10,3.0,2024-09-15
INV_04143,PRD_2038,WH_067,251,1.0,2025-04-24
INV_04144,PRD_2524,WH_010,320,10.0,
INV_04145,PRD_4807,WH_004,0,0.0,2025-06-20
INV_04146,PRD_0400,WH_073,5,,2024-03-12
INV_04147,PRD_4138,WH_002,55,6.0,
INV_04148,PRD_4028,WH_019,92,18.0,2025-10-18
INV_04149,PRD_3467,WH_040,63,6.0,2025-05-01
INV_04150,PRD_3960,WH_017,92,25.0,2024-08-19
INV_04151,PRD_4529,WH_062,202,22.0,2025-10-13
INV_04152,PRD_1497,WH_034,64,29.0,2025-08-13
INV_04153,PRD_1902,WH_002,143,28.0,2024-04-20
INV_04154,PRD_4552,WH_012,96,25.0,
INV_04155,PRD_1513,WH_047,55,18.0,2025-12-04
INV_04156,PRD_4629,WH_053,33,22.0,
INV_04157,PRD_0367,WH_029,37,6.0,2025-08-12
INV_04158,PRD_2644,WH_007,219,,2025-11-09
INV_04159,PRD_3789,WH_056,25,4.0,2024-10-27
INV_04160,PRD_2920,WH_075,10,8.0,2025-07-25
INV_04161,PRD_2727,WH_044,240,17.0,2024-11-10
INV_04162,PRD_1266,WH_055,229,30.0,
INV_04163,PRD_3490,WH_064,209,20.0,2025-07-03
INV_04164,PRD_0438,WH_019,215,28.0,2025-02-23
INV_04165,PRD_0345,WH_073,71,6.0,2024-06-10
INV_04166,PRD_0776,WH_053,210,3.0,2024-11-17
INV_04167,PRD_0350,WH_073,237,5.0,2025-03-20
INV_04168,PRD_3351,WH_011,48,20.0,2025-02-19
INV_04169,PRD_3576,WH_038,75,5.0,2025-01-27
INV_04170,PRD_4291,WH_025,99,22.0,2024-03-22
INV_04171,PRD_2085,WH_022,0,,2024-04-21
INV_04172,PRD_3823,WH_068,246,27.0,2025-09-10
INV_04173,PRD_2324,WH_074,58,29.0,2025-10-04
INV_04174,PRD_0355,WH_058,368,,2024-11-16
INV_04175,PRD_2129,WH_028,183,22.0,
INV_04176,PRD_2470,WH_063,248,12.0,2025-04-27
INV_04177,PRD_3535,WH_018,60,,2025-10-02
INV_04178,PRD_0939,WH_049,9,9.0,2024-03-01
INV_04179,PRD_2364,WH_042,78,17.0,2025-10-22
INV_04180,PRD_1563,WH_044,88,16.0,2024-09-07
INV_04181,PRD_3250,WH_061,141,,2025-03-08
INV_04182,PRD_0545,WH_053,1,0.0,2025-03-27
INV_04183,PRD_4124,WH_035,270,25.0,2024-12-22
INV_04184,PRD_0567,WH_048,26,10.0,2025-09-02
INV_04185,PRD_2890,WH_052,12,8.0,2024-07-10
INV_04186,PRD_0250,WH_006,241,8.0,2024-02-10
INV_04187,PRD_1001,WH_019,181,25.0,2025-04-10
INV_04188,PRD_2220,WH_064,147,21.0,2025-02-05
INV_04189,PRD_2521,WH_057,293,21.0,2024-11-21
INV_04190,PRD_0163,WH_022,149,20.0,2025-05-09
INV_04191,PRD_4436,WH_022,66,3.0,2024-04-17
INV_04192,PRD_3268,WH_003,143,19.0,2025-04-25
INV_04193,PRD_2811,WH_032,20,6.0,2024-07-02
INV_04194,PRD_4675,WH_001,28,10.0,
INV_04195,PRD_4583,WH_037,49,7.0,2025-08-11
INV_04196,PRD_4979,WH_070,162,4.0,2025-10-21
INV_04197,PRD_0491,WH_020,137,16.0,2024-03-19
INV_04198,PRD_4957,WH_010,145,18.0,2024-08-24
INV_04199,PRD_2580,WH_042,27,7.0,2024-11-07
INV_04200,PRD_1324,WH_005,57,,2024-10-04
INV_04201,PRD_0864,WH_057,53,27.0,
INV_04202,PRD_1923,WH_053,25,12.0,2024-11-26
INV_04203,PRD_4949,WH_044,0,0.0,2024-08-20
INV_04204,PRD_3474,WH_070,26,4.0,2025-01-21
INV_04205,PRD_0300,WH_053,39,9.0,2024-12-13
INV_04206,PRD_2710,WH_004,88,,2025-07-18
INV_04207,PRD_0102,WH_080,91,6.0,
INV_04208,PRD_1376,WH_073,0,0.0,2025-10-06
INV_04209,PRD_2769,WH_012,93,19.0,2024-05-17
INV_04210,PRD_1813,WH_017,202,29.0,
INV_04211,PRD_0568,WH_015,0,0.0,2025-09-09
INV_04212,PRD_0812,WH_070,19,,2024-07-04
INV_04213,PRD_0115,WH_075,53,1.0,2025-10-17
INV_04214,PRD_2016,WH_018,113,15.0,2025-11-01
INV_04215,PRD_1290,WH_064,82,19.0,2025-09-10
INV_04216,PRD_0105,WH_060,65,,2024-04-03
INV_04217,PRD_1836,WH_074,57,12.0,2024-09-10
INV_04218,PRD_1721,WH_052,143,,2024-09-01
INV_04219,PRD_4192,WH_079,224,19.0,2025-10-10
INV_04220,PRD_2796,WH_020,100,25.0,2024-01-26
INV_04221,PRD_4392,WH_071,70,14.0,2024-01-06
INV_04222,PRD_0375,WH_027,221,24.0,2025-01-26
INV_04223,PRD_0644,WH_059,121,11.0,2024-01-01
INV_04224,PRD_1976,WH_075,32,22.0,2025-04-20
INV_04225,PRD_2702,WH_044,212,21.0,
INV_04226,PRD_4783,WH_054,0,0.0,2025-01-16
INV_04227,PRD_3455,WH_018,7,6.0,2025-12-22
INV_04228,PRD_4820,WH_008,54,18.0,
INV_04229,PRD_4227,WH_043,157,9.0,2024-03-03
INV_04230,PRD_2462,WH_016,187,,2025-06-17
INV_04231,PRD_3012,WH_016,50,5.0,2025-06-12
INV_04232,PRD_0099,WH_062,126,16.0,2025-11-25
INV_04233,PRD_1101,WH_053,146,30.0,
INV_04234,PRD_3494,WH_014,169,10.0,2025-12-05
INV_04235,PRD_3616,WH_011,29,21.0,2025-10-11
INV_04236,PRD_3952,WH_064,3,2.0,2024-08-21
INV_04237,PRD_4082,WH_029,5,3.0,2025-10-21
INV_04238,PRD_1790,WH_068,43,9.0,2024-08-21
INV_04239,PRD_4153,WH_044,180,27.0,2024-01-23
INV_04240,PRD_0272,WH_076,310,14.0,2025-03-10
INV_04241,PRD_2322,WH_037,109,27.0,2025-05-18
INV_04242,PRD_1831,WH_041,192,5.0,2024-10-15
INV_04243,PRD_4195,WH_029,234,8.0,2024-02-25
INV_04244,PRD_0369,WH_036,165,1.0,2025-10-02
INV_04245,PRD_0143,WH_002,36,1.0,2024-06-10
INV_04246,PRD_2168,WH_036,57,,2024-05-12
INV_04247,PRD_0545,WH_073,0,0.0,2024-11-01
INV_04248,PRD_0148,WH_066,298,5.0,2025-04-16
INV_04249,PRD_0925,WH_009,61,17.0,2025-04-02
INV_04250,PRD_3550,WH_075,29,,
INV_04251,PRD_1970,WH_019,134,24.0,2025-01-05
INV_04252,PRD_3092,WH_077,72,,2025-11-20
INV_04253,PRD_0801,WH_046,68,12.0,2024-08-26
INV_04254,PRD_0150,WH_044,109,,2024-08-18
INV_04255,PRD_2876,WH_065,131,25.0,2024-10-23
INV_04256,PRD_2852,WH_025,93,5.0,2025-08-07
INV_04257,PRD_2201,WH_041,339,17.0,2025-03-04
INV_04258,PRD_0267,WH_062,590,4.0,2025-07-26
INV_04259,PRD_0713,WH_023,67,,2025-07-21
INV_04260,PRD_4773,WH_065,26,9.0,2025-07-16
INV_04261,PRD_4376,WH_070,187,0.0,2024-01-12
INV_04262,PRD_4834,WH_078,0,0.0,2025-05-14
INV_04263,PRD_2469,WH_001,0,,2025-02-09
INV_04264,PRD_2693,WH_012,84,24.0,2025-02-15
INV_04265,PRD_2041,WH_001,119,3.0,2024-09-13
INV_04266,PRD_2919,WH_056,44,2.0,2024-04-16
INV_04267,PRD_1567,WH_040,0,0.0,2024-06-16
INV_04268,PRD_1313,WH_012,72,23.0,2024-05-13
INV_04269,PRD_1160,WH_074,15,,
INV_04270,PRD_1860,WH_080,175,6.0,2025-11-17
INV_04271,PRD_0367,WH_043,0,0.0,2025-09-04
INV_04272,PRD_0439,WH_059,166,,2025-10-07
INV_04273,PRD_1678,WH_024,17,,2024-12-20
INV_04274,PRD_1953,WH_059,186,11.0,2024-04-04
INV_04275,PRD_0662,WH_065,314,14.0,2025-07-06
INV_04276,PRD_2335,WH_029,18,4.0,2025-11-11
INV_04277,PRD_4232,WH_030,35,10.0,2025-09-24
INV_04278,PRD_2615,WH_060,76,2.0,2024-11-17
INV_04279,PRD_3704,WH_012,83,3.0,2025-08-14
INV_04280,PRD_4037,WH_077,203,14.0,2025-03-20
INV_04281,PRD_1731,WH_011,142,25.0,2024-06-13
INV_04282,PRD_1814,WH_025,135,21.0,2025-05-07
INV_04283,PRD_2061,WH_003,82,21.0,2025-06-06
INV_04284,PRD_3627,WH_028,4,2.0,2024-03-19
INV_04285,PRD_2071,WH_041,210,13.0,2024-08-24
INV_04286,PRD_2163,WH_044,138,25.0,2025-12-13
INV_04287,PRD_1784,WH_045,222,15.0,2025-08-24
INV_04288,PRD_0484,WH_068,201,15.0,
INV_04289,PRD_0179,WH_028,63,23.0,2024-10-03
INV_04290,PRD_0301,WH_043,232,19.0,2025-08-02
INV_04291,PRD_1575,WH_042,0,0.0,2024-12-16
INV_04292,PRD_4893,WH_033,128,20.0,
INV_04293,PRD_1071,WH_006,333,17.0,2025-04-08
INV_04294,PRD_4991,WH_029,130,20.0,2025-05-23
INV_04295,PRD_4194,WH_011,287,6.0,2024-09-24
INV_04296,PRD_1515,WH_012,26,,
INV_04297,PRD_4459,WH_029,199,,
INV_04298,PRD_2173,WH_014,369,9.0,2024-08-06
INV_04299,PRD_0843,WH_078,34,15.0,2025-04-02
INV_04300,PRD_3308,WH_053,39,6.0,2024-07-13
INV_04301,PRD_3762,WH_038,217,12.0,2025-07-10
INV_04302,PRD_0854,WH_024,83,15.0,
INV_04303,PRD_4341,WH_028,36,15.0,2024-06-10
INV_04304,PRD_1037,WH_022,224,24.0,2025-04-23
INV_04305,PRD_3770,WH_012,12,9.0,2024-12-25
INV_04306,PRD_3203,WH_049,276,25.0,2024-03-22
INV_04307,PRD_3476,WH_045,0,0.0,
INV_04308,PRD_1712,WH_034,77,,2025-02-08
INV_04309,PRD_1673,WH_034,47,,2024-12-17
INV_04310,PRD_4647,WH_034,71,15.0,2025-10-03
INV_04311,PRD_4509,WH_066,152,7.0,2025-09-24
INV_04312,PRD_1337,WH_072,1,,2025-12-01
INV_04313,PRD_2558,WH_021,278,14.0,2024-06-21
INV_04314,PRD_3257,WH_015,218,0.0,2024-10-25
INV_04315,PRD_0692,WH_074,0,0.0,2025-04-16
INV_04316,PRD_0304,WH_017,0,0.0,
INV_04317,PRD_3815,WH_004,205,26.0,2025-09-11
INV_04318,PRD_2591,WH_036,52,,2024-08-26
INV_04319,PRD_0533,WH_034,4,3.0,2024-04-13
INV_04320,PRD_1958,WH_046,69,,2025-05-10
INV_04321,PRD_2569,WH_029,80,7.0,2025-09-03
INV_04322,PRD_1991,WH_018,76,3.0,
INV_04323,PRD_4447,WH_046,106,30.0,2025-06-13
INV_04324,PRD_1286,WH_071,88,5.0,2024-07-03
INV_04325,PRD_3028,WH_049,6,4.0,2024-10-16
INV_04326,PRD_0274,WH_029,33,14.0,2025-08-07
INV_04327,PRD_2117,WH_058,128,8.0,2024-03-24
INV_04328,PRD_4336,WH_060,108,8.0,2024-12-10
INV_04329,PRD_4076,WH_049,56,13.0,2025-01-15
INV_04330,PRD_2934,WH_078,65,12.0,2025-07-02
INV_04331,PRD_4339,WH_012,120,,2025-06-12
INV_04332,PRD_1862,WH_001,9,3.0,2024-06-12
INV_04333,PRD_0927,WH_055,182,19.0,2025-03-05
INV_04334,PRD_1768,WH_080,12,10.0,2025-04-23
INV_04335,PRD_0271,WH_010,199,,2025-12-02
INV_04336,PRD_1704,WH_072,122,22.0,2025-08-07
INV_04337,PRD_0352,WH_047,188,19.0,2025-05-14
INV_04338,PRD_0617,WH_062,304,4.0,2025-05-03
INV_04339,PRD_1001,WH_004,204,25.0,2025-02-14
INV_04340,PRD_4921,WH_054,0,0.0,2024-04-21
INV_04341,PRD_1200,WH_010,12,3.0,2025-05-26
INV_04342,PRD_0894,WH_045,230,26.0,2024-04-03
INV_04343,PRD_1911,WH_060,30,3.0,2024-01-16
INV_04344,PRD_2406,WH_029,114,2.0,2025-08-06
INV_04345,PRD_4779,WH_002,13,0.0,2024-10-21
INV_04346,PRD_4951,WH_057,83,11.0,2024-08-27
INV_04347,PRD_0347,WH_074,389,15.0,2024-12-04
INV_04348,PRD_4745,WH_067,221,14.0,2024-06-14
INV_04349,PRD_1638,WH_024,101,8.0,2024-02-03
INV_04350,PRD_3314,WH_047,43,30.0,2024-06-27
INV_04351,PRD_0239,WH_050,208,,
INV_04352,PRD_4607,WH_013,5,0.0,2025-08-20
INV_04353,PRD_4025,WH_045,121,7.0,2024-05-05
INV_04354,PRD_3341,WH_009,48,24.0,2024-04-03
INV_04355,PRD_1653,WH_021,69,2.0,2025-04-09
INV_04356,PRD_1026,WH_041,45,25.0,
INV_04357,PRD_3347,WH_053,140,5.0,2024-07-13
INV_04358,PRD_4562,WH_069,84,21.0,
INV_04359,PRD_4633,WH_056,40,29.0,
INV_04360,PRD_4177,WH_021,14,10.0,2025-04-10
INV_04361,PRD_0030,WH_040,16,11.0,2024-07-27
INV_04362,PRD_1470,WH_006,136,,2024-11-06
INV_04363,PRD_0991,WH_065,62,18.0,
INV_04364,PRD_0055,WH_023,300,3.0,2025-06-22
INV_04365,PRD_3760,WH_033,150,27.0,2025-03-17
INV_04366,PRD_0901,WH_069,0,,2025-01-01
INV_04367,PRD_4102,WH_020,0,0.0,2024-05-01
INV_04368,PRD_1964,WH_067,180,22.0,2024-09-20
INV_04369,PRD_1961,WH_032,321,15.0,2025-08-14
INV_04370,PRD_4841,WH_077,103,3.0,2024-01-24
INV_04371,PRD_0349,WH_077,505,13.0,2025-11-02
INV_04372,PRD_2435,WH_036,148,14.0,2024-04-24
INV_04373,PRD_2356,WH_074,359,14.0,2025-05-09
INV_04374,PRD_2807,WH_072,97,,2025-04-26
INV_04375,PRD_3854,WH_053,70,21.0,2024-04-19
INV_04376,PRD_4538,WH_003,0,0.0,2024-02-10
INV_04377,PRD_4610,WH_023,25,18.0,2024-07-15
INV_04378,PRD_4767,WH_037,0,0.0,2024-08-16
INV_04379,PRD_4626,WH_025,17,15.0,2025-01-04
INV_04380,PRD_1058,WH_045,21,16.0,2024-02-22
INV_04381,PRD_1310,WH_053,0,0.0,2025-12-16
INV_04382,PRD_0503,WH_034,182,28.0,2025-08-21
INV_04383,PRD_4199,WH_012,74,30.0,2025-12-14
INV_04384,PRD_0078,WH_056,72,13.0,
INV_04385,PRD_2209,WH_041,145,22.0,2024-12-24
INV_04386,PRD_2865,WH_008,103,8.0,2024-08-20
INV_04387,PRD_3824,WH_031,201,14.0,2024-09-04
INV_04388,PRD_0290,WH_004,95,22.0,2025-12-12
INV_04389,PRD_0013,WH_018,95,18.0,2025-06-24
INV_04390,PRD_3342,WH_028,46,30.0,2025-03-24
INV_04391,PRD_3765,WH_037,111,,2025-04-02
INV_04392,PRD_4065,WH_016,59,25.0,2025-01-23
INV_04393,PRD_2792,WH_014,77,,2025-08-11
INV_04394,PRD_3182,WH_010,255,12.0,2025-07-22
INV_04395,PRD_2275,WH_053,69,19.0,2025-09-11
INV_04396,PRD_1528,WH_079,0,0.0,2024-09-27
INV_04397,PRD_1180,WH_032,28,24.0,2025-02-02
INV_04398,PRD_0317,WH_052,121,8.0,
INV_04399,PRD_3699,WH_006,50,15.0,2025-10-12
INV_04400,PRD_0042,WH_044,0,0.0,2024-01-02
INV_04401,PRD_1013,WH_001,77,26.0,2024-01-15
INV_04402,PRD_1045,WH_035,109,8.0,2024-02-27
INV_04403,PRD_4509,WH_038,341,19.0,2024-03-14
INV_04404,PRD_3750,WH_029,0,0.0,2024-04-27
INV_04405,PRD_4311,WH_029,30,10.0,2025-07-26
INV_04406,PRD_4281,WH_034,61,1.0,2025-09-22
INV_04407,PRD_0831,WH_052,31,30.0,2024-05-21
INV_04408,PRD_2616,WH_062,246,3.0,2025-07-26
INV_04409,PRD_4657,WH_049,113,,2025-06-11
INV_04410,PRD_4724,WH_019,30,30.0,2025-10-24
INV_04411,PRD_1948,WH_009,144,30.0,2024-03-22
INV_04412,PRD_2053,WH_012,160,20.0,
INV_04413,PRD_3102,WH_067,6,4.0,2025-02-11
INV_04414,PRD_2735,WH_017,96,27.0,2025-07-14
INV_04415,PRD_0911,WH_018,51,14.0,2024-02-17
INV_04416,PRD_0771,WH_052,24,2.0,2024-12-10
INV_04417,PRD_3361,WH_055,207,16.0,2024-08-17
INV_04418,PRD_2005,WH_029,155,3.0,
INV_04419,PRD_0678,WH_001,96,17.0,2024-05-06
INV_04420,PRD_0521,WH_038,237,20.0,2024-03-26
INV_04421,PRD_0428,WH_028,55,27.0,2024-02-11
INV_04422,PRD_0321,WH_065,480,11.0,
INV_04423,PRD_0305,WH_020,258,6.0,2024-05-22
INV_04424,PRD_4927,WH_009,23,23.0,2025-08-12
INV_04425,PRD_3618,WH_063,135,24.0,2024-04-22
INV_04426,PRD_3265,WH_001,179,0.0,2024-06-01
INV_04427,PRD_0197,WH_065,25,21.0,2024-11-03
INV_04428,PRD_0374,WH_080,312,1.0,2025-06-07
INV_04429,PRD_4400,WH_076,145,,2024-06-15
INV_04430,PRD_0342,WH_055,46,,2024-11-23
INV_04431,PRD_2347,WH_035,145,12.0,2025-01-02
INV_04432,PRD_3664,WH_011,84,29.0,2024-10-11
INV_04433,PRD_2008,WH_051,88,12.0,2024-12-20
INV_04434,PRD_0694,WH_069,20,6.0,2024-08-07
INV_04435,PRD_3585,WH_044,2,2.0,2024-05-13
INV_04436,PRD_4618,WH_044,7,3.0,2024-11-08
INV_04437,PRD_2721,WH_067,28,6.0,2024-04-08
INV_04438,PRD_1911,WH_026,194,,2025-06-16
INV_04439,PRD_2814,WH_064,318,8.0,2025-09-21
INV_04440,PRD_4451,WH_011,133,18.0,2024-06-12
INV_04441,PRD_0059,WH_016,214,15.0,2025-06-20
INV_04442,PRD_2105,WH_034,238,14.0,2024-05-23
INV_04443,PRD_1701,WH_010,30,13.0,2024-03-12
INV_04444,PRD_2443,WH_023,236,0.0,2025-08-21
INV_04445,PRD_0911,WH_008,188,8.0,2025-01-10
INV_04446,PRD_1082,WH_047,98,9.0,2025-11-09
INV_04447,PRD_0416,WH_072,46,26.0,2025-04-13
INV_04448,PRD_1926,WH_018,164,15.0,2024-01-15
INV_04449,PRD_1994,WH_010,24,14.0,2025-10-06
INV_04450,PRD_2013,WH_024,0,0.0,2025-05-19
INV_04451,PRD_1511,WH_038,59,8.0,2025-07-24
INV_04452,PRD_1551,WH_041,72,25.0,2024-08-23
INV_04453,PRD_4640,WH_019,49,11.0,2025-04-26
INV_04454,PRD_4793,WH_005,69,28.0,2024-12-10
INV_04455,PRD_2923,WH_070,69,20.0,2024-07-25
INV_04456,PRD_0402,WH_007,281,7.0,2024-11-04
INV_04457,PRD_2271,WH_010,218,,2024-07-27
INV_04458,PRD_4970,WH_071,289,12.0,2024-11-18
INV_04459,PRD_2270,WH_040,30,6.0,2025-07-05
INV_04460,PRD_0883,WH_074,193,5.0,2024-02-07
INV_04461,PRD_2235,WH_044,0,0.0,
INV_04462,PRD_3652,WH_016,266,16.0,2024-02-24
INV_04463,PRD_1478,WH_001,172,24.0,2024-11-12
INV_04464,PRD_2794,WH_027,61,16.0,2025-07-24
INV_04465,PRD_3661,WH_027,38,28.0,2025-05-23
INV_04466,PRD_0759,WH_058,190,15.0,2024-02-25
INV_04467,PRD_1100,WH_039,98,17.0,2024-08-06
INV_04468,PRD_1486,WH_054,12,8.0,
INV_04469,PRD_3823,WH_027,40,2.0,2025-02-23
INV_04470,PRD_1085,WH_024,11,1.0,2025-01-27
INV_04471,PRD_1235,WH_021,117,14.0,2024-02-22
INV_04472,PRD_3863,WH_072,18,16.0,2024-04-24
INV_04473,PRD_2407,WH_002,571,15.0,2025-06-06
INV_04474,PRD_3855,WH_025,136,15.0,2025-06-15
INV_04475,PRD_0106,WH_016,205,22.0,2024-01-08
INV_04476,PRD_2326,WH_016,70,4.0,2024-09-08
INV_04477,PRD_1921,WH_012,161,17.0,2024-04-02
INV_04478,PRD_0761,WH_051,24,4.0,2024-06-07
INV_04479,PRD_1095,WH_029,32,28.0,2025-01-12
INV_04480,PRD_3194,WH_036,19,8.0,2025-07-15
INV_04481,PRD_0682,WH_022,44,3.0,2024-06-06
INV_04482,PRD_2914,WH_050,90,27.0,2024-02-05
INV_04483,PRD_2841,WH_023,160,18.0,2024-03-23
INV_04484,PRD_0776,WH_070,98,15.0,2025-06-01
INV_04485,PRD_0311,WH_014,367,21.0,2025-05-12
INV_04486,PRD_4864,WH_052,185,4.0,2025-09-22
INV_04487,PRD_4745,WH_017,289,,2024-10-22
INV_04488,PRD_2341,WH_002,199,,2025-11-09
INV_04489,PRD_4757,WH_058,181,9.0,
INV_04490,PRD_4985,WH_070,0,0.0,2025-05-04
INV_04491,PRD_3691,WH_020,202,20.0,
INV_04492,PRD_2357,WH_043,28,20.0,2024-07-24
INV_04493,PRD_2761,WH_042,198,6.0,2025-06-12
INV_04494,PRD_0185,WH_050,151,2.0,2024-06-11
INV_04495,PRD_3154,WH_053,251,16.0,2025-01-12
INV_04496,PRD_1302,WH_068,13,2.0,2025-01-19
INV_04497,PRD_2867,WH_052,217,25.0,2025-11-16
INV_04498,PRD_2897,WH_062,59,23.0,2024-05-01
INV_04499,PRD_1689,WH_055,100,23.0,
INV_04500,PRD_4726,WH_053,27,,2025-09-12
INV_04501,PRD_3742,WH_075,114,18.0,2025-12-06
INV_04502,PRD_4905,WH_008,30,11.0,2024-10-24
INV_04503,PRD_2167,WH_022,28,4.0,2025-12-25
INV_04504,PRD_2207,WH_028,153,18.0,2025-08-04
INV_04505,PRD_3374,WH_069,205,,2025-08-23
INV_04506,PRD_4469,WH_048,37,10.0,2024-12-24
INV_04507,PRD_1831,WH_066,53,2.0,2025-03-25
INV_04508,PRD_1129,WH_064,147,25.0,2024-02-02
INV_04509,PRD_1068,WH_025,43,10.0,2024-05-17
INV_04510,PRD_0450,WH_041,474,30.0,2025-08-02
INV_04511,PRD_2190,WH_067,54,20.0,
INV_04512,PRD_1035,WH_068,145,21.0,2024-03-13
INV_04513,PRD_4884,WH_048,41,24.0,2024-09-08
INV_04514,PRD_2993,WH_047,127,21.0,2025-12-12
INV_04515,PRD_1393,WH_027,1,0.0,2025-10-12
INV_04516,PRD_3311,WH_074,67,3.0,2024-04-27
INV_04517,PRD_2086,WH_050,76,9.0,
INV_04518,PRD_1861,WH_025,15,5.0,2024-02-26
INV_04519,PRD_2681,WH_046,110,27.0,2025-01-11
INV_04520,PRD_0974,WH_009,5,1.0,2025-03-20
INV_04521,PRD_0828,WH_011,24,19.0,2024-12-19
INV_04522,PRD_2129,WH_007,145,22.0,2025-12-16
INV_04523,PRD_4713,WH_025,22,8.0,2024-07-11
INV_04524,PRD_2043,WH_067,4,2.0,2025-09-06
INV_04525,PRD_4819,WH_067,71,16.0,2024-11-23
INV_04526,PRD_0845,WH_003,51,,2025-04-20
INV_04527,PRD_4387,WH_014,114,23.0,2025-02-16
INV_04528,PRD_2312,WH_029,123,28.0,
INV_04529,PRD_1119,WH_065,224,8.0,2024-04-20
INV_04530,PRD_2255,WH_022,258,10.0,2024-03-19
INV_04531,PRD_4000,WH_046,135,7.0,2024-07-08
INV_04532,PRD_3118,WH_076,26,1.0,2025-06-25
INV_04533,PRD_1687,WH_074,13,3.0,2025-05-24
INV_04534,PRD_2132,WH_046,108,5.0,2025-05-24
INV_04535,PRD_3492,WH_007,0,0.0,2025-02-14
INV_04536,PRD_2006,WH_050,77,29.0,2024-09-03
INV_04537,PRD_2348,WH_071,121,2.0,2025-06-19
INV_04538,PRD_2797,WH_060,119,15.0,2024-08-24
