po_id,product_id,supplier_id,warehouse_id,order_date,expected_date,received_date,order_qty,received_qty
PO_06875,PRD_2865,SUP_078,WH_017,2024-02-26,2024-02-27,2024-02-27,44,44.0
PO_06876,PRD_2828,SUP_014,WH_026,2025-02-24,2025-03-09,,88,
PO_06877,PRD_4989,SUP_038,WH_064,2023-10-11,2023-10-20,2023-10-20,279,279.0
PO_06878,PRD_2061,SUP_122,WH_002,2023-05-12,2023-05-16,,93,
PO_06879,PRD_0539,SUP_153,WH_043,2025-05-11,2025-05-15,2025-05-15,110,110.0
PO_06880,PRD_3417,SUP_030,WH_068,2022-05-23,2022-06-04,2022-06-04,203,203.0
PO_06881,PRD_4733,SUP_160,WH_022,2025-02-10,2025-02-15,2025-02-15,20,15.0
PO_06882,PRD_2099,SUP_156,WH_043,2023-03-12,2023-03-14,2023-03-14,255,168.0
PO_06883,PRD_4340,SUP_187,WH_025,2023-08-22,2023-08-25,2023-08-25,256,256.0
PO_06884,PRD_1221,SUP_055,WH_036,2025-05-25,2025-06-03,,313,
PO_06885,PRD_0240,SUP_024,WH_018,2023-01-09,2023-01-18,2023-01-22,101,101.0
PO_06886,PRD_4783,SUP_008,WH_010,2022-01-07,2022-01-14,2022-01-20,175,175.0
PO_06887,PRD_4756,SUP_178,WH_037,2022-06-20,2022-06-28,2022-06-29,330,330.0
PO_06888,PRD_2564,SUP_047,WH_005,2025-06-19,2025-06-23,2025-06-27,475,471.0
PO_06889,PRD_2023,SUP_167,WH_074,2023-05-24,2023-05-27,2023-05-27,313,313.0
PO_06890,PRD_1069,SUP_055,WH_076,2024-09-12,2024-09-21,2024-09-27,370,370.0
PO_06891,PRD_2480,SUP_003,WH_006,2023-12-09,2023-12-13,2023-12-20,105,105.0
PO_06892,PRD_2132,SUP_149,WH_080,2025-05-24,2025-05-31,2025-05-31,320,297.0
PO_06893,PRD_1434,SUP_017,WH_066,2022-04-24,2022-04-27,2022-04-29,104,104.0
PO_06894,PRD_3032,SUP_114,WH_013,2023-08-08,2023-08-19,2023-08-26,42,42.0
PO_06895,PRD_3496,SUP_079,WH_058,2022-09-04,2022-09-09,2022-09-16,307,307.0
PO_06896,PRD_2426,SUP_176,WH_080,2022-11-27,2022-12-08,2022-12-14,498,498.0
PO_06897,PRD_4733,SUP_160,WH_078,2022-03-22,2022-03-27,2022-03-27,333,333.0
PO_06898,PRD_3746,SUP_163,WH_072,2022-08-21,2022-08-28,2022-08-28,134,134.0
PO_06899,PRD_1172,SUP_199,WH_078,2024-02-15,2024-02-16,,349,
PO_06900,PRD_3868,SUP_069,WH_035,2024-08-25,2024-09-08,2024-09-08,154,154.0
PO_06901,PRD_4971,SUP_012,WH_027,2023-10-18,2023-10-31,2023-10-31,357,357.0
PO_06902,PRD_3784,SUP_133,WH_019,2023-11-25,2023-12-04,2023-12-05,204,204.0
PO_06903,PRD_3979,SUP_173,WH_071,2025-03-19,2025-03-20,2025-03-25,396,396.0
PO_06904,PRD_1117,SUP_162,WH_062,2025-03-07,2025-03-18,2025-03-18,73,52.0
PO_06905,PRD_0456,SUP_028,WH_052,2024-06-26,2024-07-08,2024-07-08,188,188.0
PO_06906,PRD_3224,SUP_181,WH_038,2023-12-05,2023-12-13,2023-12-18,45,45.0
PO_06907,PRD_2032,SUP_011,WH_039,2023-02-06,2023-02-17,2023-02-17,276,276.0
PO_06908,PRD_3171,SUP_075,WH_025,2024-10-07,2024-10-14,2024-10-14,68,68.0
PO_06909,PRD_3761,SUP_090,WH_025,2023-04-05,2023-04-10,2023-04-11,365,219.0
PO_06910,PRD_1763,SUP_013,WH_047,2024-05-22,2024-05-26,2024-05-26,294,294.0
PO_06911,PRD_2569,SUP_022,WH_072,2024-05-18,2024-05-31,2024-05-31,75,75.0
PO_06912,PRD_3341,SUP_161,WH_038,2024-11-03,2024-11-08,2024-11-08,476,476.0
PO_06913,PRD_1684,SUP_138,WH_021,2025-10-14,2025-10-22,,182,
PO_06914,PRD_4395,SUP_128,WH_015,2022-06-14,2022-06-17,2022-06-17,432,432.0
PO_06915,PRD_3164,SUP_174,WH_010,2023-01-23,2023-01-31,,78,
PO_06916,PRD_1663,SUP_196,WH_054,2025-09-18,2025-10-01,2025-10-01,334,334.0
PO_06917,PRD_1930,SUP_110,WH_019,2025-02-26,2025-03-02,2025-03-02,397,249.0
PO_06918,PRD_2391,SUP_051,WH_056,2025-10-24,2025-10-31,2025-11-08,277,277.0
PO_06919,PRD_2400,SUP_179,WH_050,2025-10-27,2025-10-31,2025-10-31,196,196.0
PO_06920,PRD_2437,SUP_003,WH_005,2025-06-06,2025-06-10,2025-06-10,124,124.0
PO_06921,PRD_4331,SUP_187,WH_006,2022-09-13,2022-09-16,2022-09-16,149,123.0
PO_06922,PRD_3914,SUP_086,WH_080,2025-07-21,2025-07-23,2025-07-23,465,465.0
PO_06923,PRD_3999,SUP_160,WH_078,2025-09-18,2025-09-23,,444,
PO_06924,PRD_0182,SUP_071,WH_070,2022-11-13,2022-11-23,2022-11-23,411,411.0
PO_06925,PRD_2611,SUP_069,WH_021,2022-01-13,2022-01-27,,30,
PO_06926,PRD_4016,SUP_179,WH_058,2023-01-12,2023-01-16,2023-01-16,330,199.0
PO_06927,PRD_1329,SUP_110,WH_064,2022-11-19,2022-11-23,2022-11-23,293,209.0
PO_06928,PRD_1675,SUP_193,WH_055,2022-09-25,2022-09-27,2022-10-02,233,233.0
PO_06929,PRD_1957,SUP_056,WH_024,2024-03-22,2024-04-05,,99,
PO_06930,PRD_0291,SUP_121,WH_039,2024-03-08,2024-03-11,2024-03-16,223,223.0
PO_06931,PRD_3259,SUP_121,WH_032,2023-05-14,2023-05-17,,227,
PO_06932,PRD_1334,SUP_017,WH_022,2024-02-10,2024-02-13,2024-02-21,29,28.0
PO_06933,PRD_4149,SUP_156,WH_013,2022-03-27,2022-03-29,2022-03-29,464,464.0
PO_06934,PRD_4764,SUP_077,WH_059,2023-04-07,2023-04-10,2023-04-10,410,410.0
PO_06935,PRD_0652,SUP_081,WH_014,2024-02-13,2024-02-21,,52,
PO_06936,PRD_0673,SUP_153,WH_028,2024-02-08,2024-02-12,2024-02-17,30,30.0
PO_06937,PRD_3445,SUP_177,WH_050,2023-09-23,2023-09-24,,63,
PO_06938,PRD_0738,SUP_072,WH_077,2022-06-04,2022-06-08,2022-06-08,397,397.0
PO_06939,PRD_0899,SUP_078,WH_075,2023-01-18,2023-01-19,2023-01-19,260,260.0
PO_06940,PRD_3536,SUP_019,WH_077,2023-05-05,2023-05-17,2023-05-17,455,401.0
PO_06941,PRD_1419,SUP_055,WH_052,2023-01-16,2023-01-25,2023-01-25,417,408.0
PO_06942,PRD_2219,SUP_174,WH_009,2023-07-10,2023-07-18,2023-07-18,434,434.0
PO_06943,PRD_3335,SUP_105,WH_047,2022-07-20,2022-07-31,2022-07-31,103,91.0
PO_06944,PRD_3647,SUP_177,WH_028,2022-11-06,2022-11-07,,446,
PO_06945,PRD_1324,SUP_188,WH_015,2024-02-01,2024-02-10,2024-02-10,393,278.0
PO_06946,PRD_0600,SUP_187,WH_018,2022-03-06,2022-03-09,2022-03-14,256,256.0
PO_06947,PRD_3639,SUP_070,WH_003,2022-06-03,2022-06-04,2022-06-04,365,365.0
PO_06948,PRD_1260,SUP_020,WH_059,2025-05-04,2025-05-06,2025-05-07,486,486.0
PO_06949,PRD_3891,SUP_121,WH_027,2024-09-12,2024-09-15,2024-09-15,120,120.0
PO_06950,PRD_1227,SUP_127,WH_071,2022-01-14,2022-01-24,2022-01-24,58,52.0
PO_06951,PRD_4000,SUP_093,WH_067,2025-06-06,2025-06-09,2025-06-09,57,39.0
PO_06952,PRD_3666,SUP_065,WH_065,2024-06-19,2024-06-27,,136,
PO_06953,PRD_2292,SUP_051,WH_002,2025-01-02,2025-01-09,,181,
PO_06954,PRD_2655,SUP_047,WH_039,2025-09-05,2025-09-09,,356,
PO_06955,PRD_4440,SUP_077,WH_045,2025-02-22,2025-02-25,2025-02-25,409,409.0
PO_06956,PRD_1049,SUP_086,WH_003,2023-03-20,2023-03-22,2023-03-22,77,61.0
PO_06957,PRD_3093,SUP_078,WH_066,2022-01-10,2022-01-11,2022-01-11,226,226.0
PO_06958,PRD_3850,SUP_112,WH_002,2023-07-06,2023-07-12,2023-07-17,131,131.0
PO_06959,PRD_4115,SUP_117,WH_059,2025-03-15,2025-03-27,2025-03-27,366,366.0
PO_06960,PRD_3007,SUP_189,WH_068,2024-12-13,2024-12-26,,379,
PO_06961,PRD_4980,SUP_021,WH_017,2022-11-09,2022-11-19,2022-11-19,92,92.0
PO_06962,PRD_4036,SUP_114,WH_072,2025-12-07,2025-12-18,2025-12-18,335,335.0
PO_06963,PRD_1191,SUP_019,WH_046,2025-12-03,2025-12-15,2025-12-15,55,55.0
PO_06964,PRD_4616,SUP_004,WH_073,2024-06-01,2024-06-14,2024-06-20,53,53.0
PO_06965,PRD_4737,SUP_193,WH_028,2023-09-20,2023-09-22,,198,
PO_06966,PRD_3439,SUP_116,WH_065,2025-07-02,2025-07-11,2025-07-11,461,461.0
PO_06967,PRD_1301,SUP_013,WH_016,2023-12-04,2023-12-08,2023-12-08,377,252.0
PO_06968,PRD_1095,SUP_174,WH_051,2023-06-11,2023-06-19,2023-06-25,423,423.0
PO_06969,PRD_0543,SUP_148,WH_018,2025-10-23,2025-10-26,2025-10-26,60,59.0
PO_06970,PRD_3991,SUP_049,WH_041,2023-09-24,2023-10-03,2023-10-03,72,72.0
PO_06971,PRD_1566,SUP_104,WH_078,2022-06-16,2022-06-24,2022-06-24,414,414.0
PO_06972,PRD_1744,SUP_021,WH_063,2022-09-25,2022-10-05,2022-10-05,470,470.0
PO_06973,PRD_3827,SUP_194,WH_030,2024-04-20,2024-04-26,2024-04-26,49,32.0
PO_06974,PRD_2516,SUP_175,WH_021,2022-06-04,2022-06-08,2022-06-08,379,379.0
PO_06975,PRD_3688,SUP_180,WH_057,2025-11-13,2025-11-19,,34,
PO_06976,PRD_1735,SUP_145,WH_004,2025-10-20,2025-10-27,2025-10-29,205,205.0
PO_06977,PRD_1656,SUP_104,WH_044,2022-06-12,2022-06-20,2022-06-20,275,275.0
PO_06978,PRD_2194,SUP_154,WH_031,2022-09-05,2022-09-17,2022-09-17,37,37.0
PO_06979,PRD_3750,SUP_105,WH_010,2022-08-15,2022-08-26,2022-08-26,471,471.0
PO_06980,PRD_3327,SUP_161,WH_019,2024-04-10,2024-04-15,2024-04-15,144,144.0
PO_06981,PRD_3572,SUP_190,WH_034,2025-04-12,2025-04-14,2025-04-14,113,113.0
PO_06982,PRD_2520,SUP_069,WH_067,2022-06-04,2022-06-18,2022-06-18,437,437.0
PO_06983,PRD_3145,SUP_121,WH_033,2024-09-07,2024-09-10,2024-09-10,479,345.0
PO_06984,PRD_0653,SUP_028,WH_003,2025-05-18,2025-05-30,2025-05-30,80,80.0
PO_06985,PRD_0364,SUP_159,WH_020,2022-07-19,2022-07-31,2022-07-31,491,491.0
PO_06986,PRD_1176,SUP_024,WH_079,2022-04-05,2022-04-14,2022-04-14,241,150.0
PO_06987,PRD_2906,SUP_004,WH_053,2025-01-21,2025-02-03,2025-02-10,117,117.0
PO_06988,PRD_0624,SUP_149,WH_034,2024-02-20,2024-02-27,2024-02-27,83,50.0
PO_06989,PRD_4543,SUP_127,WH_010,2024-11-15,2024-11-25,2024-11-27,358,358.0
PO_06990,PRD_2775,SUP_076,WH_076,2023-12-02,2023-12-04,,286,
PO_06991,PRD_2986,SUP_077,WH_001,2023-08-23,2023-08-26,,29,
PO_06992,PRD_1672,SUP_125,WH_052,2022-03-11,2022-03-15,2022-03-15,427,427.0
PO_06993,PRD_1206,SUP_028,WH_056,2025-08-13,2025-08-25,2025-08-26,31,31.0
PO_06994,PRD_2641,SUP_108,WH_003,2025-07-05,2025-07-13,2025-07-13,294,294.0
PO_06995,PRD_2408,SUP_063,WH_027,2025-12-05,2025-12-16,2025-12-20,47,47.0
PO_06996,PRD_3436,SUP_153,WH_002,2024-05-08,2024-05-12,2024-05-12,259,259.0
PO_06997,PRD_2246,SUP_095,WH_050,2025-08-20,2025-08-22,,374,
PO_06998,PRD_1494,SUP_192,WH_037,2023-05-10,2023-05-12,2023-05-12,392,392.0
PO_06999,PRD_4233,SUP_178,WH_027,2025-12-21,2025-12-29,2025-12-29,418,418.0
PO_07000,PRD_4875,SUP_114,WH_034,2024-07-21,2024-08-01,2024-08-01,439,439.0
PO_07001,PRD_0446,SUP_142,WH_019,2024-01-08,2024-01-17,2024-01-18,238,163.0
PO_07002,PRD_0534,SUP_165,WH_006,2025-11-07,2025-11-16,2025-11-16,222,222.0
PO_07003,PRD_0340,SUP_003,WH_003,2024-06-21,2024-06-25,2024-06-25,136,136.0
PO_07004,PRD_0869,SUP_045,WH_048,2024-12-06,2024-12-20,2024-12-20,398,398.0
PO_07005,PRD_2607,SUP_138,WH_017,2024-11-19,2024-11-27,2024-11-27,256,232.0
PO_07006,PRD_4398,SUP_077,WH_064,2025-03-23,2025-03-26,,198,
PO_07007,PRD_2239,SUP_011,WH_013,2024-02-24,2024-03-06,2024-03-06,65,65.0
PO_07008,PRD_3030,SUP_077,WH_003,2022-06-16,2022-06-19,2022-06-19,389,389.0
PO_07009,PRD_3398,SUP_073,WH_034,2025-09-21,2025-10-03,2025-10-03,273,273.0
PO_07010,PRD_2029,SUP_043,WH_074,2025-07-27,2025-08-05,2025-08-11,254,254.0
PO_07011,PRD_0984,SUP_104,WH_073,2025-12-12,2025-12-20,2025-12-20,159,153.0
PO_07012,PRD_2257,SUP_020,WH_008,2023-10-02,2023-10-04,2023-10-04,263,263.0
PO_07013,PRD_3282,SUP_121,WH_047,2025-01-08,2025-01-11,2025-01-11,487,487.0
PO_07014,PRD_4840,SUP_045,WH_010,2023-05-12,2023-05-26,2023-05-26,271,271.0
PO_07015,PRD_0413,SUP_007,WH_007,2022-01-18,2022-01-23,2022-01-23,97,97.0
PO_07016,PRD_1244,SUP_113,WH_055,2024-08-12,2024-08-18,2024-08-18,327,327.0
PO_07017,PRD_3457,SUP_109,WH_064,2022-10-04,2022-10-09,,33,
PO_07018,PRD_4886,SUP_063,WH_080,2023-08-26,2023-09-06,2023-09-11,497,497.0
PO_07019,PRD_2477,SUP_146,WH_030,2025-08-18,2025-09-01,2025-09-01,215,215.0
PO_07020,PRD_0797,SUP_108,WH_060,2024-11-01,2024-11-09,2024-11-09,459,459.0
PO_07021,PRD_0533,SUP_198,WH_039,2023-02-19,2023-02-23,2023-02-23,287,287.0
PO_07022,PRD_4401,SUP_088,WH_079,2023-10-14,2023-10-20,2023-10-20,284,284.0
PO_07023,PRD_4575,SUP_112,WH_049,2023-07-09,2023-07-15,2023-07-17,450,450.0
PO_07024,PRD_1246,SUP_017,WH_015,2025-08-11,2025-08-14,2025-08-14,389,389.0
PO_07025,PRD_1822,SUP_120,WH_049,2023-12-20,2024-01-02,2024-01-02,134,134.0
PO_07026,PRD_3924,SUP_042,WH_036,2025-02-20,2025-02-21,2025-02-21,416,273.0
PO_07027,PRD_1423,SUP_122,WH_066,2022-04-03,2022-04-07,2022-04-07,66,66.0
PO_07028,PRD_2054,SUP_040,WH_035,2025-12-01,2025-12-15,2025-12-15,303,303.0
PO_07029,PRD_0582,SUP_067,WH_069,2024-01-08,2024-01-12,2024-01-12,417,417.0
PO_07030,PRD_0522,SUP_174,WH_030,2024-09-25,2024-10-03,2024-10-03,216,194.0
PO_07031,PRD_0302,SUP_095,WH_070,2025-07-13,2025-07-15,2025-07-18,39,39.0
PO_07032,PRD_1152,SUP_127,WH_067,2023-10-04,2023-10-14,2023-10-14,199,199.0
PO_07033,PRD_2601,SUP_152,WH_042,2024-10-03,2024-10-12,2024-10-12,158,143.0
PO_07034,PRD_1508,SUP_100,WH_060,2022-07-17,2022-07-24,2022-07-29,465,465.0
PO_07035,PRD_0687,SUP_030,WH_077,2024-02-03,2024-02-15,2024-02-18,128,128.0
PO_07036,PRD_0524,SUP_179,WH_020,2022-07-19,2022-07-23,2022-07-23,426,426.0
PO_07037,PRD_2745,SUP_149,WH_030,2024-12-27,2025-01-03,2025-01-03,363,363.0
PO_07038,PRD_1104,SUP_148,WH_037,2023-01-22,2023-01-25,2023-01-26,366,366.0
PO_07039,PRD_3396,SUP_176,WH_052,2025-06-08,2025-06-19,,353,
PO_07040,PRD_1457,SUP_115,WH_006,2022-08-20,2022-08-21,2022-08-21,481,481.0
PO_07041,PRD_3212,SUP_177,WH_053,2025-12-22,2025-12-23,2025-12-23,379,379.0
PO_07042,PRD_0356,SUP_177,WH_079,2022-06-08,2022-06-09,2022-06-12,248,192.0
PO_07043,PRD_4490,SUP_107,WH_043,2025-05-03,2025-05-09,2025-05-09,105,100.0
PO_07044,PRD_0632,SUP_068,WH_016,2022-07-23,2022-07-24,2022-07-24,25,20.0
PO_07045,PRD_2939,SUP_134,WH_005,2025-04-19,2025-04-20,,362,
PO_07046,PRD_1268,SUP_020,WH_049,2022-12-14,2022-12-16,2022-12-16,64,64.0
PO_07047,PRD_2747,SUP_189,WH_048,2024-09-16,2024-09-29,2024-09-29,444,444.0
PO_07048,PRD_1240,SUP_055,WH_060,2023-12-07,2023-12-16,2023-12-16,230,230.0
PO_07049,PRD_0747,SUP_165,WH_035,2024-03-15,2024-03-24,2024-03-27,436,282.0
PO_07050,PRD_2932,SUP_195,WH_018,2024-01-13,2024-01-16,2024-01-16,123,123.0
PO_07051,PRD_3329,SUP_117,WH_038,2022-08-08,2022-08-20,2022-08-20,331,331.0
PO_07052,PRD_4186,SUP_160,WH_003,2022-12-05,2022-12-10,2022-12-10,224,224.0
PO_07053,PRD_0208,SUP_185,WH_033,2024-12-19,2025-01-02,2025-01-02,349,349.0
PO_07054,PRD_1280,SUP_174,WH_049,2022-02-06,2022-02-14,2022-02-15,227,227.0
PO_07055,PRD_0896,SUP_170,WH_065,2023-07-25,2023-08-02,2023-08-02,458,458.0
PO_07056,PRD_3150,SUP_075,WH_036,2024-10-16,2024-10-23,,123,
PO_07057,PRD_0769,SUP_130,WH_026,2023-08-10,2023-08-14,2023-08-14,162,162.0
PO_07058,PRD_4582,SUP_127,WH_014,2024-06-02,2024-06-12,2024-06-19,220,169.0
PO_07059,PRD_0637,SUP_199,WH_039,2023-01-23,2023-01-24,2023-01-24,33,33.0
PO_07060,PRD_1876,SUP_072,WH_054,2022-05-25,2022-05-29,2022-05-29,411,251.0
PO_07061,PRD_4984,SUP_195,WH_041,2024-03-20,2024-03-23,2024-03-23,100,100.0
PO_07062,PRD_2814,SUP_014,WH_073,2025-11-06,2025-11-19,2025-11-19,186,186.0
PO_07063,PRD_4886,SUP_063,WH_058,2025-10-09,2025-10-20,2025-10-20,248,248.0
PO_07064,PRD_1510,SUP_196,WH_053,2023-07-11,2023-07-24,2023-07-24,94,94.0
PO_07065,PRD_4007,SUP_104,WH_005,2023-12-23,2023-12-31,2023-12-31,208,208.0
PO_07066,PRD_1143,SUP_127,WH_068,2024-05-11,2024-05-21,2024-05-21,32,32.0
PO_07067,PRD_1580,SUP_140,WH_019,2023-12-18,2023-12-29,2023-12-29,90,84.0
PO_07068,PRD_4434,SUP_179,WH_012,2022-11-22,2022-11-26,2022-11-26,57,57.0
PO_07069,PRD_4878,SUP_076,WH_053,2023-06-14,2023-06-16,2023-06-21,50,50.0
PO_07070,PRD_4632,SUP_199,WH_042,2024-03-17,2024-03-18,2024-03-18,39,39.0
PO_07071,PRD_3553,SUP_120,WH_012,2024-01-26,2024-02-08,2024-02-10,261,182.0
PO_07072,PRD_0838,SUP_177,WH_002,2022-08-05,2022-08-06,2022-08-06,84,66.0
PO_07073,PRD_4061,SUP_103,WH_034,2022-02-03,2022-02-14,2022-02-14,421,421.0
PO_07074,PRD_1216,SUP_194,WH_016,2022-05-14,2022-05-20,2022-05-20,36,36.0
PO_07075,PRD_3436,SUP_153,WH_079,2024-08-04,2024-08-08,2024-08-08,427,427.0
PO_07076,PRD_0299,SUP_029,WH_007,2022-01-24,2022-02-05,2022-02-05,402,402.0
PO_07077,PRD_2687,SUP_031,WH_058,2024-12-14,2024-12-18,2024-12-18,346,346.0
PO_07078,PRD_2708,SUP_031,WH_050,2024-11-02,2024-11-06,2024-11-08,292,292.0
PO_07079,PRD_4713,SUP_059,WH_037,2023-07-01,2023-07-04,2023-07-04,233,233.0
PO_07080,PRD_3347,SUP_151,WH_079,2022-01-10,2022-01-20,2022-01-27,39,39.0
PO_07081,PRD_2763,SUP_031,WH_059,2022-01-13,2022-01-17,2022-01-17,155,155.0
PO_07082,PRD_0057,SUP_186,WH_075,2024-01-05,2024-01-14,2024-01-14,324,324.0
PO_07083,PRD_4512,SUP_018,WH_004,2025-04-22,2025-04-28,,71,
PO_07084,PRD_4805,SUP_076,WH_041,2022-11-10,2022-11-12,2022-11-12,174,174.0
PO_07085,PRD_0501,SUP_199,WH_046,2024-07-11,2024-07-12,2024-07-12,262,262.0
PO_07086,PRD_1050,SUP_046,WH_050,2022-02-10,2022-02-19,2022-02-19,478,478.0
PO_07087,PRD_1098,SUP_024,WH_044,2023-08-13,2023-08-22,2023-08-22,308,212.0
PO_07088,PRD_0795,SUP_111,WH_047,2023-11-07,2023-11-09,2023-11-09,337,209.0
PO_07089,PRD_3835,SUP_112,WH_005,2024-01-15,2024-01-21,2024-01-21,287,255.0
PO_07090,PRD_1329,SUP_110,WH_036,2025-05-24,2025-05-28,2025-05-28,332,332.0
PO_07091,PRD_3432,SUP_009,WH_080,2022-01-01,2022-01-08,2022-01-08,207,207.0
PO_07092,PRD_4547,SUP_012,WH_058,2022-07-09,2022-07-22,2022-07-22,53,53.0
PO_07093,PRD_2407,SUP_063,WH_012,2025-01-04,2025-01-15,2025-01-19,75,48.0
PO_07094,PRD_0544,SUP_018,WH_001,2024-07-21,2024-07-27,2024-07-27,500,495.0
PO_07095,PRD_4615,SUP_135,WH_079,2025-12-17,2025-12-25,2025-12-25,30,30.0
PO_07096,PRD_1442,SUP_113,WH_037,2024-10-05,2024-10-11,2024-10-11,79,79.0
PO_07097,PRD_2878,SUP_081,WH_015,2023-02-24,2023-03-04,2023-03-04,380,380.0
PO_07098,PRD_0295,SUP_091,WH_026,2025-02-12,2025-02-13,2025-02-13,109,109.0
PO_07099,PRD_4698,SUP_112,WH_012,2025-10-04,2025-10-10,2025-10-10,270,270.0
PO_07100,PRD_0410,SUP_175,WH_007,2023-11-21,2023-11-25,2023-11-25,362,362.0
PO_07101,PRD_2808,SUP_059,WH_064,2022-05-02,2022-05-05,2022-05-05,64,48.0
PO_07102,PRD_4375,SUP_075,WH_030,2024-06-14,2024-06-21,2024-06-21,409,409.0
PO_07103,PRD_2524,SUP_158,WH_076,2022-01-17,2022-01-31,2022-01-31,460,460.0
PO_07104,PRD_3996,SUP_119,WH_037,2024-11-02,2024-11-08,2024-11-08,309,279.0
PO_07105,PRD_1705,SUP_008,WH_052,2025-12-09,2025-12-16,2025-12-16,143,143.0
PO_07106,PRD_1710,SUP_087,WH_073,2022-06-14,2022-06-26,2022-06-26,54,54.0
PO_07107,PRD_1508,SUP_100,WH_065,2024-02-21,2024-02-28,2024-02-28,34,34.0
PO_07108,PRD_4771,SUP_038,WH_030,2025-08-13,2025-08-22,2025-08-22,48,48.0
PO_07109,PRD_0523,SUP_001,WH_047,2023-01-02,2023-01-09,2023-01-17,373,373.0
PO_07110,PRD_0831,SUP_105,WH_052,2025-08-01,2025-08-12,2025-08-12,162,154.0
PO_07111,PRD_2432,SUP_110,WH_028,2022-03-21,2022-03-25,2022-03-25,432,432.0
PO_07112,PRD_0212,SUP_065,WH_045,2025-12-26,2026-01-03,2026-01-03,96,96.0
PO_07113,PRD_3311,SUP_180,WH_073,2022-07-01,2022-07-07,2022-07-07,68,52.0
PO_07114,PRD_4189,SUP_156,WH_019,2024-01-24,2024-01-26,2024-01-26,107,107.0
PO_07115,PRD_1446,SUP_119,WH_059,2022-04-05,2022-04-11,,458,
PO_07116,PRD_1158,SUP_057,WH_044,2023-06-02,2023-06-07,2023-06-07,384,384.0
PO_07117,PRD_2020,SUP_033,WH_080,2024-02-04,2024-02-18,2024-02-18,82,64.0
PO_07118,PRD_1212,SUP_131,WH_020,2025-11-16,2025-11-23,2025-11-23,104,104.0
PO_07119,PRD_0749,SUP_179,WH_061,2022-03-24,2022-03-28,2022-03-28,473,473.0
PO_07120,PRD_1573,SUP_104,WH_055,2024-02-27,2024-03-06,2024-03-06,489,489.0
PO_07121,PRD_3961,SUP_167,WH_038,2023-03-07,2023-03-10,2023-03-10,490,490.0
PO_07122,PRD_0854,SUP_050,WH_044,2024-02-04,2024-02-07,2024-02-15,86,86.0
PO_07123,PRD_4754,SUP_181,WH_021,2025-08-04,2025-08-12,2025-08-12,291,291.0
PO_07124,PRD_1946,SUP_056,WH_054,2025-04-06,2025-04-20,2025-04-26,233,233.0
PO_07125,PRD_0324,SUP_027,WH_061,2023-12-08,2023-12-20,2023-12-27,225,225.0
PO_07126,PRD_3039,SUP_116,WH_047,2023-08-11,2023-08-20,2023-08-27,477,419.0
PO_07127,PRD_1971,SUP_030,WH_073,2022-03-25,2022-04-06,2022-04-06,152,152.0
PO_07128,PRD_4263,SUP_058,WH_055,2022-06-03,2022-06-04,2022-06-08,471,471.0
PO_07129,PRD_0823,SUP_054,WH_019,2023-06-21,2023-07-02,2023-07-02,221,221.0
PO_07130,PRD_3870,SUP_194,WH_046,2024-08-23,2024-08-29,2024-08-29,132,132.0
PO_07131,PRD_2562,SUP_126,WH_032,2023-05-10,2023-05-13,,172,
PO_07132,PRD_3814,SUP_163,WH_063,2025-12-14,2025-12-21,2025-12-25,86,86.0
PO_07133,PRD_1275,SUP_161,WH_018,2025-04-25,2025-04-30,2025-04-30,27,27.0
PO_07134,PRD_2981,SUP_195,WH_009,2022-04-19,2022-04-22,,354,
PO_07135,PRD_3561,SUP_043,WH_004,2025-05-15,2025-05-24,2025-05-24,197,186.0
PO_07136,PRD_0522,SUP_174,WH_080,2023-10-18,2023-10-26,2023-10-26,282,282.0
PO_07137,PRD_1085,SUP_057,WH_025,2023-04-22,2023-04-27,2023-04-27,124,118.0
PO_07138,PRD_2716,SUP_200,WH_036,2024-10-03,2024-10-07,2024-10-08,450,272.0
PO_07139,PRD_2227,SUP_095,WH_014,2024-03-04,2024-03-06,2024-03-06,78,78.0
PO_07140,PRD_1500,SUP_174,WH_020,2024-05-16,2024-05-24,,395,
PO_07141,PRD_2982,SUP_058,WH_048,2024-10-06,2024-10-07,2024-10-07,388,388.0
PO_07142,PRD_4091,SUP_083,WH_010,2025-01-02,2025-01-13,2025-01-13,262,262.0
PO_07143,PRD_0078,SUP_034,WH_061,2022-09-27,2022-10-08,,108,
PO_07144,PRD_2480,SUP_003,WH_036,2024-08-18,2024-08-22,2024-08-30,236,224.0
PO_07145,PRD_4244,SUP_178,WH_050,2024-02-21,2024-02-29,2024-03-04,49,49.0
PO_07146,PRD_3989,SUP_197,WH_066,2024-11-22,2024-12-01,2024-12-01,204,204.0
PO_07147,PRD_4130,SUP_030,WH_037,2024-07-22,2024-08-03,2024-08-03,347,347.0
PO_07148,PRD_1356,SUP_020,WH_074,2024-07-24,2024-07-26,2024-07-26,351,351.0
PO_07149,PRD_3556,SUP_069,WH_056,2023-10-14,2023-10-28,2023-10-28,303,303.0
PO_07150,PRD_0098,SUP_191,WH_004,2022-04-24,2022-05-08,2022-05-08,140,140.0
PO_07151,PRD_1845,SUP_033,WH_055,2023-09-27,2023-10-11,2023-10-11,463,463.0
PO_07152,PRD_0543,SUP_148,WH_061,2025-09-15,2025-09-18,2025-09-21,133,133.0
PO_07153,PRD_0712,SUP_193,WH_069,2024-04-16,2024-04-18,2024-04-18,62,62.0
